Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
12-jun-2015,Móviles,Jun. 2015,Viernes,Andalucía,Shopping - General,4.259,150,"1,00","26,15 €","3,52 %","0,00","0,17 €","6,14 €","0,17 €","26,15 €","0,67 %","0,19","4,94","4,94"
29-abr-2015,Tablets,Abr. 2015,Miércoles,Extremadura,Shopping - General,240,6,"0,00","1,07 €","2,50 %","0,00","0,18 €","4,46 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-ene-2015,Ordenadores,Ene. 2015,Jueves,Sin especificar,Shopping - General,32,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-ene-2015,Tablets,Ene. 2015,Lunes,País Vasco,Shopping - General,1.279,11,"0,00","1,35 €","0,86 %","0,00","0,12 €","1,06 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-ene-2015,Tablets,Ene. 2015,Martes,Andalucía,Shopping - General,1.644,17,"0,00","1,53 €","1,03 %","0,00","0,09 €","0,93 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-ene-2015,Ordenadores,Ene. 2015,Sábado,Cantabria,Shopping - General,263,8,"0,00","1,43 €","3,04 %","0,00","0,18 €","5,44 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-abr-2015,Móviles,Abr. 2015,Miércoles,Ceuta,Shopping - General,11,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-may-2015,Ordenadores,May. 2015,Martes,Comunidad de Madrid,Shopping - General,6.232,105,"3,00","19,22 €","1,68 %","0,00","0,18 €","3,08 €","0,18 €","6,41 €","2,86 %","10,28","197,60","65,87"
26-jun-2015,Ordenadores,Jun. 2015,Viernes,Comunidad Valenciana,Shopping - General,2.647,75,"2,00","14,79 €","2,83 %","0,00","0,20 €","5,59 €","0,20 €","7,40 €","2,67 %","10,47","154,89","77,45"
29-mar-2015,Móviles,Mar. 2015,Domingo,Castilla y León,Shopping - General,162,6,"1,00","0,53 €","3,70 %","0,00","0,09 €","3,27 €","0,09 €","0,53 €","16,67 %","69,68","36,93","36,93"
22-jun-2015,Ordenadores,Jun. 2015,Lunes,Islas Baleares,Shopping - General,768,18,"0,00","4,33 €","2,34 %","0,00","0,24 €","5,64 €","0,24 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-may-2015,Ordenadores,May. 2015,Miércoles,Aragón,Shopping - General,839,13,"0,00","2,42 €","1,55 %","0,00","0,19 €","2,88 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ene-2015,Ordenadores,Ene. 2015,Sábado,Navarra,Shopping - General,240,5,"0,00","0,65 €","2,08 %","0,00","0,13 €","2,71 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-feb-2015,Tablets,Feb. 2015,Domingo,Aragón,Shopping - General,361,4,"0,00","0,52 €","1,11 %","0,00","0,13 €","1,44 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-may-2015,Tablets,May. 2015,Martes,Cantabria,Shopping - General,119,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-jun-2015,Ordenadores,Jun. 2015,Miércoles,Región de Murcia,Shopping - General,1.278,40,"0,00","8,74 €","3,13 %","0,00","0,22 €","6,84 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-jun-2015,Tablets,Jun. 2015,Martes,Cataluña,Shopping - General,1.185,32,"0,00","7,71 €","2,70 %","0,00","0,24 €","6,51 €","0,24 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-abr-2015,Móviles,Abr. 2015,Martes,Galicia,Shopping - General,213,7,"0,00","0,51 €","3,29 %","0,00","0,07 €","2,39 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-feb-2015,Tablets,Feb. 2015,Lunes,Sin especificar,Shopping - General,46,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-mar-2015,Móviles,Mar. 2015,Sábado,Cantabria,Shopping - General,101,2,"0,00","0,08 €","1,98 %","0,00","0,04 €","0,79 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-feb-2015,Tablets,Feb. 2015,Domingo,Canarias,Shopping - General,563,4,"0,00","0,50 €","0,71 %","0,00","0,12 €","0,89 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-feb-2015,Móviles,Feb. 2015,Martes,Castilla-La Mancha,Shopping - General,187,7,"0,00","0,60 €","3,74 %","0,00","0,09 €","3,21 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-feb-2015,Tablets,Feb. 2015,Jueves,Extremadura,Shopping - General,154,2,"0,00","0,28 €","1,30 %","0,00","0,14 €","1,82 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-may-2015,Ordenadores,May. 2015,Jueves,Castilla-La Mancha,Shopping - General,932,24,"0,00","4,26 €","2,58 %","0,00","0,18 €","4,57 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-mar-2015,Ordenadores,Mar. 2015,Sábado,Ceuta,Shopping - General,6,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-feb-2015,Móviles,Feb. 2015,Miércoles,País Vasco,Shopping - General,664,19,"0,00","1,86 €","2,86 %","0,00","0,10 €","2,80 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-feb-2015,Tablets,Feb. 2015,Lunes,Principado de Asturias,Shopping - General,649,9,"0,00","1,28 €","1,39 %","0,00","0,14 €","1,97 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-mar-2015,Tablets,Mar. 2015,Martes,Comunidad Valenciana,Shopping - General,614,5,"0,00","0,73 €","0,81 %","0,00","0,15 €","1,19 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-may-2015,Ordenadores,May. 2015,Sábado,Principado de Asturias,Shopping - General,476,8,"1,00","1,41 €","1,68 %","0,00","0,18 €","2,96 €","0,18 €","1,41 €","12,50 %","123,12","173,60","173,60"
01-ene-2015,Tablets,Ene. 2015,Jueves,País Vasco,Shopping - General,442,3,"0,00","0,40 €","0,68 %","0,00","0,13 €","0,90 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-may-2015,Móviles,May. 2015,Jueves,País Vasco,Shopping - General,263,10,"0,00","1,43 €","3,80 %","0,00","0,14 €","5,44 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-may-2015,Ordenadores,May. 2015,Jueves,Cataluña,Shopping - General,3.331,72,"1,00","12,61 €","2,16 %","0,00","0,18 €","3,79 €","0,18 €","12,61 €","1,39 %","5,44","68,60","68,60"
04-mar-2015,Móviles,Mar. 2015,Miércoles,Melilla,Shopping - General,2,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-abr-2015,Ordenadores,Abr. 2015,Martes,Cataluña,Shopping - General,1.867,43,"0,00","5,20 €","2,30 %","0,00","0,12 €","2,79 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-feb-2015,Ordenadores,Feb. 2015,Jueves,Navarra,Shopping - General,170,3,"0,00","0,20 €","1,76 %","0,00","0,07 €","1,18 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-abr-2015,Móviles,Abr. 2015,Miércoles,Principado de Asturias,Shopping - General,102,2,"0,00","0,22 €","1,96 %","0,00","0,11 €","2,16 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-ene-2015,Móviles,Ene. 2015,Martes,Ceuta,Shopping - General,11,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-abr-2015,Tablets,Abr. 2015,Viernes,Principado de Asturias,Shopping - General,753,1,"0,00","0,32 €","0,13 %","0,00","0,32 €","0,42 €","0,32 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-may-2015,Tablets,May. 2015,Domingo,Cantabria,Shopping - General,83,1,"1,00","0,05 €","1,20 %","0,00","0,05 €","0,60 €","0,05 €","0,05 €","100,00 %","1.139,00","56,95","56,95"
09-jun-2015,Móviles,Jun. 2015,Martes,Sin especificar,Shopping - General,1.112,29,"0,00","4,93 €","2,61 %","0,00","0,17 €","4,43 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-ene-2015,Tablets,Ene. 2015,Sábado,Islas Baleares,Shopping - General,169,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-ene-2015,Tablets,Ene. 2015,Sábado,Principado de Asturias,Shopping - General,371,2,"0,00","0,16 €","0,54 %","0,00","0,08 €","0,43 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-mar-2015,Móviles,Mar. 2015,Domingo,Región de Murcia,Shopping - General,223,2,"0,00","0,14 €","0,90 %","0,00","0,07 €","0,63 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-abr-2015,Ordenadores,Abr. 2015,Miércoles,Cantabria,Shopping - General,93,2,"0,00","0,22 €","2,15 %","0,00","0,11 €","2,37 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-ene-2015,Ordenadores,Ene. 2015,Domingo,Islas Baleares,Shopping - General,180,1,"0,00","0,16 €","0,56 %","0,00","0,16 €","0,89 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-may-2015,Móviles,May. 2015,Viernes,Sin especificar,Shopping - General,142,2,"0,00","0,35 €","1,41 %","0,00","0,18 €","2,46 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-mar-2015,Tablets,Mar. 2015,Domingo,Melilla,Shopping - General,5,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-jun-2015,Móviles,Jun. 2015,Domingo,Islas Baleares,Shopping - General,1.013,42,"0,00","11,43 €","4,15 %","0,00","0,27 €","11,28 €","0,27 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-ene-2015,Ordenadores,Ene. 2015,Viernes,Cataluña,Shopping - General,3.310,62,"0,00","9,98 €","1,87 %","0,00","0,16 €","3,02 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-feb-2015,Móviles,Feb. 2015,Miércoles,Castilla y León,Shopping - General,367,9,"0,00","0,78 €","2,45 %","0,00","0,09 €","2,13 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-abr-2015,Tablets,Abr. 2015,Jueves,Cantabria,Shopping - General,105,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-abr-2015,Ordenadores,Abr. 2015,Lunes,Navarra,Shopping - General,132,3,"0,00","0,39 €","2,27 %","0,00","0,13 €","2,95 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-feb-2015,Ordenadores,Feb. 2015,Viernes,Ceuta,Shopping - General,15,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-abr-2015,Móviles,Abr. 2015,Domingo,Principado de Asturias,Shopping - General,85,3,"0,00","0,37 €","3,53 %","0,00","0,12 €","4,35 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-feb-2015,Tablets,Feb. 2015,Jueves,La Rioja,Shopping - General,21,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-abr-2015,Móviles,Abr. 2015,Lunes,Comunidad Valenciana,Shopping - General,470,10,"0,00","0,84 €","2,13 %","0,00","0,08 €","1,79 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-ene-2015,Móviles,Ene. 2015,Martes,Islas Baleares,Shopping - General,276,10,"0,00","0,77 €","3,62 %","0,00","0,08 €","2,79 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-feb-2015,Tablets,Feb. 2015,Domingo,Comunidad Valenciana,Shopping - General,1.735,24,"1,00","3,24 €","1,38 %","0,00","0,14 €","1,87 €","0,14 €","3,24 €","4,17 %","11,59","37,54","37,54"
29-mar-2015,Tablets,Mar. 2015,Domingo,Comunidad Valenciana,Shopping - General,974,9,"0,00","1,42 €","0,92 %","0,00","0,16 €","1,46 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-ene-2015,Ordenadores,Ene. 2015,Miércoles,Cantabria,Shopping - General,290,2,"0,00","0,20 €","0,69 %","0,00","0,10 €","0,69 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-feb-2015,Móviles,Feb. 2015,Martes,Cantabria,Shopping - General,53,3,"0,00","0,36 €","5,66 %","0,00","0,12 €","6,79 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-jun-2015,Ordenadores,Jun. 2015,Jueves,Extremadura,Shopping - General,715,27,"0,00","4,82 €","3,78 %","0,00","0,18 €","6,74 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-ene-2015,Tablets,Ene. 2015,Viernes,Melilla,Shopping - General,3,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-jun-2015,Móviles,Jun. 2015,Jueves,Cataluña,Shopping - General,3.628,122,"2,00","18,95 €","3,36 %","0,00","0,16 €","5,22 €","0,16 €","9,48 €","1,64 %","4,48","84,84","42,42"
17-mar-2015,Ordenadores,Mar. 2015,Martes,Canarias,Shopping - General,246,7,"0,00","1,36 €","2,85 %","0,00","0,19 €","5,53 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-may-2015,Ordenadores,May. 2015,Miércoles,Andalucía,Shopping - General,4.457,128,"1,00","20,75 €","2,87 %","0,00","0,16 €","4,66 €","0,16 €","20,75 €","0,78 %","0,72","14,88","14,88"
22-ene-2015,Tablets,Ene. 2015,Jueves,Canarias,Shopping - General,320,2,"0,00","0,36 €","0,62 %","0,00","0,18 €","1,12 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-feb-2015,Móviles,Feb. 2015,Viernes,La Rioja,Shopping - General,139,5,"0,00","0,46 €","3,60 %","0,00","0,09 €","3,31 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-abr-2015,Ordenadores,Abr. 2015,Miércoles,Región de Murcia,Shopping - General,345,12,"0,00","1,42 €","3,48 %","0,00","0,12 €","4,12 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-jun-2015,Tablets,Jun. 2015,Viernes,Región de Murcia,Shopping - General,276,4,"0,00","0,69 €","1,45 %","0,00","0,17 €","2,50 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-feb-2015,Ordenadores,Feb. 2015,Viernes,Galicia,Shopping - General,3.033,40,"0,00","5,43 €","1,32 %","0,00","0,14 €","1,79 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-may-2015,Tablets,May. 2015,Domingo,Cataluña,Shopping - General,2.922,46,"1,00","13,94 €","1,57 %","0,00","0,30 €","4,77 €","0,30 €","13,94 €","2,17 %","3,72","51,85","51,85"
08-feb-2015,Móviles,Feb. 2015,Domingo,Galicia,Shopping - General,1.182,26,"0,00","2,72 €","2,20 %","0,00","0,10 €","2,30 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-jun-2015,Ordenadores,Jun. 2015,Lunes,Principado de Asturias,Shopping - General,605,15,"0,00","3,05 €","2,48 %","0,00","0,20 €","5,04 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-ene-2015,Tablets,Ene. 2015,Domingo,Sin especificar,Shopping - General,33,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-abr-2015,Móviles,Abr. 2015,Martes,País Vasco,Shopping - General,131,7,"0,00","0,58 €","5,34 %","0,00","0,08 €","4,43 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-jun-2015,Ordenadores,Jun. 2015,Viernes,Comunidad Valenciana,Shopping - General,6.310,134,"2,00","38,11 €","2,12 %","0,00","0,28 €","6,04 €","0,28 €","19,06 €","1,49 %","29,28","1.115,85","557,92"
23-mar-2015,Ordenadores,Mar. 2015,Lunes,Melilla,Shopping - General,4,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-mar-2015,Tablets,Mar. 2015,Jueves,Cataluña,Shopping - General,462,3,"0,00","0,38 €","0,65 %","0,00","0,13 €","0,82 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-mar-2015,Móviles,Mar. 2015,Domingo,Comunidad de Madrid,Shopping - General,1.120,27,"0,00","3,34 €","2,41 %","0,00","0,12 €","2,98 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-may-2015,Móviles,May. 2015,Sábado,La Rioja,Shopping - General,46,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-feb-2015,Tablets,Feb. 2015,Sábado,Castilla-La Mancha,Shopping - General,558,3,"0,00","0,42 €","0,54 %","0,00","0,14 €","0,75 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-feb-2015,Ordenadores,Feb. 2015,Viernes,Andalucía,Shopping - General,3.064,72,"0,00","9,61 €","2,35 %","0,00","0,13 €","3,14 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-mar-2015,Tablets,Mar. 2015,Jueves,Navarra,Shopping - General,40,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-may-2015,Móviles,May. 2015,Miércoles,La Rioja,Shopping - General,75,3,"0,00","0,36 €","4,00 %","0,00","0,12 €","4,80 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-abr-2015,Móviles,Abr. 2015,Lunes,Andalucía,Shopping - General,897,33,"0,00","2,98 €","3,68 %","0,00","0,09 €","3,32 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-ene-2015,Móviles,Ene. 2015,Lunes,Cataluña,Shopping - General,1.601,35,"1,00","4,54 €","2,19 %","0,00","0,13 €","2,84 €","0,13 €","4,54 €","2,86 %","4,81","21,84","21,84"
27-feb-2015,Ordenadores,Feb. 2015,Viernes,Cantabria,Shopping - General,129,2,"0,00","0,31 €","1,55 %","0,00","0,16 €","2,40 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-mar-2015,Tablets,Mar. 2015,Jueves,Sin especificar,Shopping - General,24,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-feb-2015,Ordenadores,Feb. 2015,Sábado,Comunidad de Madrid,Shopping - General,1.696,27,"1,00","3,87 €","1,59 %","0,00","0,14 €","2,28 €","0,14 €","3,87 €","3,70 %","0,26","1,00","1,00"
09-abr-2015,Tablets,Abr. 2015,Jueves,Castilla-La Mancha,Shopping - General,309,2,"0,00","0,27 €","0,65 %","0,00","0,14 €","0,87 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-mar-2015,Ordenadores,Mar. 2015,Miércoles,Melilla,Shopping - General,13,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-mar-2015,Móviles,Mar. 2015,Miércoles,Comunidad Valenciana,Shopping - General,254,8,"0,00","0,77 €","3,15 %","0,00","0,10 €","3,03 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-feb-2015,Móviles,Feb. 2015,Lunes,Principado de Asturias,Shopping - General,647,9,"0,00","0,89 €","1,39 %","0,00","0,10 €","1,38 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-feb-2015,Tablets,Feb. 2015,Domingo,Aragón,Shopping - General,615,5,"0,00","0,51 €","0,81 %","0,00","0,10 €","0,83 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-ene-2015,Tablets,Ene. 2015,Lunes,Comunidad de Madrid,Shopping - General,1.533,13,"0,00","2,03 €","0,85 %","0,00","0,16 €","1,32 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-abr-2015,Móviles,Abr. 2015,Jueves,Canarias,Shopping - General,83,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-may-2015,Ordenadores,May. 2015,Miércoles,Navarra,Shopping - General,362,7,"0,00","1,29 €","1,93 %","0,00","0,18 €","3,56 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-ene-2015,Tablets,Ene. 2015,Viernes,Cantabria,Shopping - General,140,1,"0,00","0,15 €","0,71 %","0,00","0,15 €","1,07 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-feb-2015,Ordenadores,Feb. 2015,Jueves,Islas Baleares,Shopping - General,214,3,"1,00","0,27 €","1,40 %","0,00","0,09 €","1,26 €","0,09 €","0,27 €","33,33 %","462,04","124,75","124,75"
18-feb-2015,Tablets,Feb. 2015,Miércoles,Andalucía,Shopping - General,2.375,44,"0,00","5,44 €","1,85 %","0,00","0,12 €","2,29 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-may-2015,Tablets,May. 2015,Sábado,Extremadura,Shopping - General,227,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-may-2015,Móviles,May. 2015,Domingo,Aragón,Shopping - General,207,10,"0,00","1,60 €","4,83 %","0,00","0,16 €","7,73 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-ene-2015,Tablets,Ene. 2015,Viernes,Extremadura,Shopping - General,447,8,"0,00","1,15 €","1,79 %","0,00","0,14 €","2,57 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-feb-2015,Ordenadores,Feb. 2015,Martes,Aragón,Shopping - General,598,11,"0,00","1,60 €","1,84 %","0,00","0,15 €","2,68 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
