Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
20-nov-2016,Ordenadores,Nov. 2016,Domingo,Castilla-La Mancha,Shopping - General,1.778,41,"0,00","3,00 €","2,31 %","0,00","0,07 €","1,69 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-nov-2016,Tablets,Nov. 2016,Domingo,Comunidad Valenciana,Shopping - General,2.496,57,"0,00","3,12 €","2,28 %","0,00","0,05 €","1,25 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-sep-2016,Móviles,Sep. 2016,Martes,País Vasco,Shopping - General,457,2,"0,00","0,05 €","0,44 %","0,00","0,02 €","0,11 €","0,02 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-jul-2016,Tablets,Jul. 2016,Viernes,Islas Baleares,Shopping - General,386,3,"0,00","0,69 €","0,78 %","0,00","0,23 €","1,79 €","0,23 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-sep-2016,Tablets,Sep. 2016,Jueves,Castilla-La Mancha,Shopping - General,377,4,"0,00","0,50 €","1,06 %","0,00","0,12 €","1,33 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-jul-2016,Móviles,Jul. 2016,Martes,Navarra,Shopping - General,390,10,"0,00","1,35 €","2,56 %","0,00","0,14 €","3,46 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-dic-2016,Móviles,Dic. 2016,Lunes,País Vasco,Shopping - General,8.462,263,"3,00","27,06 €","3,11 %","0,00","0,10 €","3,20 €","0,10 €","9,02 €","1,14 %","5,53","149,73","49,91"
12-sep-2016,Móviles,Sep. 2016,Lunes,Región de Murcia,Shopping - General,1.404,43,"1,00","4,60 €","3,06 %","0,00","0,11 €","3,28 €","0,11 €","4,60 €","2,33 %","10,86","49,94","49,94"
07-nov-2016,Tablets,Nov. 2016,Lunes,La Rioja,Shopping - General,261,1,"0,00","0,08 €","0,38 %","0,00","0,08 €","0,31 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-nov-2016,Ordenadores,Nov. 2016,Sábado,La Rioja,Shopping - General,354,8,"0,00","0,39 €","2,26 %","0,00","0,05 €","1,10 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-dic-2016,Tablets,Dic. 2016,Sábado,Andalucía,Shopping - General,12.264,200,"3,00","26,41 €","1,63 %","0,00","0,13 €","2,15 €","0,13 €","8,80 €","1,50 %","7,87","207,75","69,25"
21-dic-2016,Móviles,Dic. 2016,Miércoles,Extremadura,Shopping - General,8.024,220,"2,00","28,30 €","2,74 %","0,00","0,13 €","3,53 €","0,13 €","14,15 €","0,91 %","7,96","225,23","112,62"
15-ago-2016,Tablets,Ago. 2016,Lunes,Comunidad Valenciana,Shopping - General,786,9,"0,00","0,81 €","1,15 %","0,00","0,09 €","1,03 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-oct-2016,Ordenadores,Oct. 2016,Miércoles,Principado de Asturias,Shopping - General,478,16,"1,00","1,69 €","3,35 %","0,00","0,11 €","3,54 €","0,11 €","1,69 €","6,25 %","8,27","13,98","13,98"
28-oct-2016,Ordenadores,Oct. 2016,Viernes,Cataluña,Shopping - General,3.504,90,"0,00","7,85 €","2,57 %","0,00","0,09 €","2,24 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-oct-2016,Tablets,Oct. 2016,Domingo,País Vasco,Shopping - General,612,8,"0,00","0,51 €","1,31 %","0,00","0,06 €","0,83 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-nov-2016,Ordenadores,Nov. 2016,Domingo,Andalucía,Shopping - General,12.941,254,"1,00","24,07 €","1,96 %","0,00","0,09 €","1,86 €","0,09 €","24,07 €","0,39 %","1,66","39,92","39,92"
04-sep-2016,Ordenadores,Sep. 2016,Domingo,Cataluña,Shopping - General,1.842,19,"0,00","2,65 €","1,03 %","0,00","0,14 €","1,44 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-nov-2016,Móviles,Nov. 2016,Viernes,Comunidad Valenciana,Shopping - General,6.789,198,"0,00","13,36 €","2,92 %","0,00","0,07 €","1,97 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-sep-2016,Móviles,Sep. 2016,Martes,Galicia,Shopping - General,1.617,22,"0,00","2,59 €","1,36 %","0,00","0,12 €","1,60 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-oct-2016,Móviles,Oct. 2016,Domingo,País Vasco,Shopping - General,664,10,"0,00","0,55 €","1,51 %","0,00","0,06 €","0,83 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-nov-2016,Móviles,Nov. 2016,Sábado,Principado de Asturias,Shopping - General,877,18,"0,00","0,51 €","2,05 %","0,00","0,03 €","0,58 €","0,03 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-oct-2016,Móviles,Oct. 2016,Martes,Principado de Asturias,Shopping - General,416,8,"0,00","0,29 €","1,92 %","0,00","0,04 €","0,70 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-sep-2016,Tablets,Sep. 2016,Martes,Comunidad de Madrid,Shopping - General,821,9,"0,00","0,87 €","1,10 %","0,00","0,10 €","1,06 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-nov-2016,Ordenadores,Nov. 2016,Lunes,Castilla y León,Shopping - General,6.950,139,"8,00","21,58 €","2,00 %","0,00","0,16 €","3,11 €","0,16 €","2,70 €","5,76 %","13,31","287,14","35,89"
17-sep-2016,Móviles,Sep. 2016,Sábado,Islas Baleares,Shopping - General,881,12,"0,00","2,72 €","1,36 %","0,00","0,23 €","3,09 €","0,23 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-ago-2016,Tablets,Ago. 2016,Jueves,Islas Baleares,Shopping - General,527,8,"0,00","1,30 €","1,52 %","0,00","0,16 €","2,47 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-oct-2016,Móviles,Oct. 2016,Viernes,Comunidad de Madrid,Shopping - General,7.395,246,"2,00","15,66 €","3,33 %","0,00","0,06 €","2,12 €","0,06 €","7,83 €","0,81 %","7,92","123,98","61,99"
24-jul-2016,Ordenadores,Jul. 2016,Domingo,Navarra,Shopping - General,346,14,"1,00","1,96 €","4,05 %","0,00","0,14 €","5,66 €","0,14 €","1,96 €","7,14 %","26,47","51,89","51,89"
18-ago-2016,Tablets,Ago. 2016,Jueves,Aragón,Shopping - General,59,1,"0,00","0,02 €","1,69 %","0,00","0,02 €","0,34 €","0,02 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-ago-2016,Tablets,Ago. 2016,Sábado,Navarra,Shopping - General,190,2,"0,00","0,45 €","1,05 %","0,00","0,22 €","2,37 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-nov-2016,Tablets,Nov. 2016,Jueves,Cantabria,Shopping - General,424,8,"0,00","0,78 €","1,89 %","0,00","0,10 €","1,84 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-sep-2016,Tablets,Sep. 2016,Viernes,Navarra,Shopping - General,92,2,"0,00","0,10 €","2,17 %","0,00","0,05 €","1,09 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-jul-2016,Ordenadores,Jul. 2016,Domingo,Comunidad Valenciana,Shopping - General,1.690,20,"0,00","3,02 €","1,18 %","0,00","0,15 €","1,79 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-oct-2016,Tablets,Oct. 2016,Jueves,Castilla-La Mancha,Shopping - General,27,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-ago-2016,Tablets,Ago. 2016,Martes,Navarra,Shopping - General,312,5,"0,00","0,54 €","1,60 %","0,00","0,11 €","1,73 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-ago-2016,Ordenadores,Ago. 2016,Martes,Comunidad Valenciana,Shopping - General,2.507,56,"1,00","7,86 €","2,23 %","0,00","0,14 €","3,14 €","0,14 €","7,86 €","1,79 %","2,02","15,89","15,89"
19-ago-2016,Tablets,Ago. 2016,Viernes,Castilla-La Mancha,Shopping - General,384,5,"1,00","0,79 €","1,30 %","0,00","0,16 €","2,06 €","0,16 €","0,79 €","20,00 %","177,15","139,95","139,95"
23-nov-2016,Tablets,Nov. 2016,Miércoles,Cantabria,Shopping - General,379,6,"0,00","0,39 €","1,58 %","0,00","0,06 €","1,03 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-dic-2016,Ordenadores,Dic. 2016,Domingo,Castilla y León,Shopping - General,1.927,37,"1,00","4,37 €","1,92 %","0,00","0,12 €","2,27 €","0,12 €","4,37 €","2,70 %","7,98","34,89","34,89"
31-ago-2016,Ordenadores,Ago. 2016,Miércoles,Región de Murcia,Shopping - General,315,10,"0,00","0,73 €","3,17 %","0,00","0,07 €","2,32 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-nov-2016,Tablets,Nov. 2016,Domingo,Comunidad de Madrid,Shopping - General,4.396,97,"0,00","5,25 €","2,21 %","0,00","0,05 €","1,19 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-dic-2016,Tablets,Dic. 2016,Domingo,Navarra,Shopping - General,743,14,"0,00","1,37 €","1,88 %","0,00","0,10 €","1,84 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-jul-2016,Móviles,Jul. 2016,Martes,Región de Murcia,Shopping - General,433,11,"0,00","1,31 €","2,54 %","0,00","0,12 €","3,03 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-ago-2016,Tablets,Ago. 2016,Miércoles,Comunidad de Madrid,Shopping - General,1.301,20,"0,00","2,32 €","1,54 %","0,00","0,12 €","1,78 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-nov-2016,Ordenadores,Nov. 2016,Viernes,Aragón,Shopping - General,1.158,20,"1,00","1,56 €","1,73 %","0,00","0,08 €","1,35 €","0,08 €","1,56 €","5,00 %","18,58","28,98","28,98"
04-nov-2016,Móviles,Nov. 2016,Viernes,Castilla-La Mancha,Shopping - General,2.179,66,"0,00","2,93 €","3,03 %","0,00","0,04 €","1,34 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-dic-2016,Ordenadores,Dic. 2016,Jueves,Galicia,Shopping - General,11.837,200,"5,00","41,84 €","1,69 %","0,00","0,21 €","3,53 €","0,21 €","8,37 €","2,50 %","5,09","212,93","42,59"
10-ago-2016,Tablets,Ago. 2016,Miércoles,Andalucía,Shopping - General,1.376,31,"0,00","4,25 €","2,25 %","0,00","0,14 €","3,09 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-jul-2016,Móviles,Jul. 2016,Miércoles,Galicia,Shopping - General,1.589,33,"0,00","3,85 €","2,08 %","0,00","0,12 €","2,42 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-nov-2016,Ordenadores,Nov. 2016,Jueves,Sin especificar,Shopping - General,0,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-nov-2016,Móviles,Nov. 2016,Domingo,Extremadura,Shopping - General,1.727,47,"1,00","2,11 €","2,72 %","0,00","0,04 €","1,22 €","0,04 €","2,11 €","2,13 %","47,37","99,95","99,95"
18-ago-2016,Tablets,Ago. 2016,Jueves,La Rioja,Shopping - General,88,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-jul-2016,Móviles,Jul. 2016,Viernes,Aragón,Shopping - General,562,7,"0,00","0,64 €","1,25 %","0,00","0,09 €","1,14 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-dic-2016,Ordenadores,Dic. 2016,Miércoles,País Vasco,Shopping - General,5.294,109,"3,00","12,18 €","2,06 %","0,00","0,11 €","2,30 €","0,11 €","4,06 €","2,75 %","22,16","269,90","89,97"
26-nov-2016,Ordenadores,Nov. 2016,Sábado,Región de Murcia,Shopping - General,136,2,"1,00","0,04 €","1,47 %","0,00","0,02 €","0,29 €","0,02 €","0,04 €","50,00 %","2.749,75","109,99","109,99"
13-oct-2016,Ordenadores,Oct. 2016,Jueves,Galicia,Shopping - General,2.908,59,"0,00","7,91 €","2,03 %","0,00","0,13 €","2,72 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-sep-2016,Móviles,Sep. 2016,Martes,País Vasco,Shopping - General,907,13,"0,00","1,73 €","1,43 %","0,00","0,13 €","1,91 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-nov-2016,Tablets,Nov. 2016,Jueves,Galicia,Shopping - General,316,6,"0,00","0,36 €","1,90 %","0,00","0,06 €","1,14 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-dic-2016,Ordenadores,Dic. 2016,Sábado,País Vasco,Shopping - General,6.020,103,"0,00","16,34 €","1,71 %","0,00","0,16 €","2,71 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-ago-2016,Tablets,Ago. 2016,Viernes,Castilla-La Mancha,Shopping - General,557,12,"0,00","1,47 €","2,15 %","0,00","0,12 €","2,64 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-oct-2016,Ordenadores,Oct. 2016,Martes,Galicia,Shopping - General,799,14,"0,00","0,90 €","1,75 %","0,00","0,06 €","1,13 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-dic-2016,Tablets,Dic. 2016,Martes,País Vasco,Shopping - General,767,24,"1,00","1,36 €","3,13 %","0,00","0,06 €","1,77 €","0,06 €","1,36 €","4,17 %","15,40","20,94","20,94"
15-sep-2016,Móviles,Sep. 2016,Jueves,Región de Murcia,Shopping - General,583,12,"0,00","1,05 €","2,06 %","0,00","0,09 €","1,80 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-nov-2016,Móviles,Nov. 2016,Domingo,Castilla y León,Shopping - General,6.864,157,"2,00","10,56 €","2,29 %","0,00","0,07 €","1,54 €","0,07 €","5,28 €","1,27 %","8,46","89,33","44,66"
09-oct-2016,Móviles,Oct. 2016,Domingo,Principado de Asturias,Shopping - General,944,21,"0,00","1,81 €","2,22 %","0,00","0,09 €","1,92 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ago-2016,Tablets,Ago. 2016,Miércoles,La Rioja,Shopping - General,83,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-dic-2016,Ordenadores,Dic. 2016,Domingo,Navarra,Shopping - General,1.613,26,"1,00","3,29 €","1,61 %","0,00","0,13 €","2,04 €","0,13 €","3,29 €","3,85 %","12,44","40,92","40,92"
29-nov-2016,Ordenadores,Nov. 2016,Martes,Andalucía,Shopping - General,27.029,441,"9,00","79,61 €","1,63 %","0,00","0,18 €","2,95 €","0,18 €","8,85 €","2,04 %","11,86","943,85","104,87"
24-sep-2016,Tablets,Sep. 2016,Sábado,La Rioja,Shopping - General,51,1,"0,00","0,01 €","1,96 %","0,00","0,01 €","0,20 €","0,01 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-jul-2016,Tablets,Jul. 2016,Lunes,Castilla y León,Shopping - General,1.489,27,"0,00","4,85 €","1,81 %","0,00","0,18 €","3,26 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-ago-2016,Ordenadores,Ago. 2016,Sábado,Galicia,Shopping - General,325,6,"0,00","0,46 €","1,85 %","0,00","0,08 €","1,42 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-oct-2016,Ordenadores,Oct. 2016,Martes,Sin especificar,Shopping - General,0,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-oct-2016,Tablets,Oct. 2016,Lunes,La Rioja,Shopping - General,62,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-ago-2016,Tablets,Ago. 2016,Martes,Islas Baleares,Shopping - General,420,6,"0,00","0,96 €","1,43 %","0,00","0,16 €","2,29 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-ago-2016,Móviles,Ago. 2016,Lunes,Castilla y León,Shopping - General,954,14,"0,00","1,21 €","1,47 %","0,00","0,09 €","1,27 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-ago-2016,Tablets,Ago. 2016,Miércoles,Castilla-La Mancha,Shopping - General,895,15,"0,00","2,53 €","1,68 %","0,00","0,17 €","2,83 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-sep-2016,Ordenadores,Sep. 2016,Jueves,Comunidad Valenciana,Shopping - General,1.986,30,"2,00","4,23 €","1,51 %","0,00","0,14 €","2,13 €","0,14 €","2,12 €","6,67 %","37,80","159,90","79,95"
16-nov-2016,Tablets,Nov. 2016,Miércoles,La Rioja,Shopping - General,99,4,"0,00","0,46 €","4,04 %","0,00","0,12 €","4,65 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-sep-2016,Móviles,Sep. 2016,Miércoles,Región de Murcia,Shopping - General,415,4,"0,00","0,27 €","0,96 %","0,00","0,07 €","0,65 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-nov-2016,Móviles,Nov. 2016,Martes,Navarra,Shopping - General,1.607,40,"0,00","3,25 €","2,49 %","0,00","0,08 €","2,02 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-nov-2016,Tablets,Nov. 2016,Viernes,Castilla y León,Shopping - General,662,14,"0,00","0,83 €","2,11 %","0,00","0,06 €","1,25 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-nov-2016,Móviles,Nov. 2016,Jueves,Comunidad de Madrid,Shopping - General,6.443,153,"1,00","5,59 €","2,37 %","0,00","0,04 €","0,87 €","0,04 €","5,59 €","0,65 %","34,15","190,89","190,89"
23-ago-2016,Tablets,Ago. 2016,Martes,Galicia,Shopping - General,246,2,"0,00","0,33 €","0,81 %","0,00","0,16 €","1,34 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-sep-2016,Ordenadores,Sep. 2016,Sábado,Aragón,Shopping - General,523,5,"0,00","0,74 €","0,96 %","0,00","0,15 €","1,41 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-nov-2016,Ordenadores,Nov. 2016,Sábado,Sin especificar,Shopping - General,57,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-jul-2016,Tablets,Jul. 2016,Sábado,Extremadura,Shopping - General,196,2,"0,00","0,18 €","1,02 %","0,00","0,09 €","0,92 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-sep-2016,Tablets,Sep. 2016,Miércoles,Comunidad de Madrid,Shopping - General,2.483,39,"1,00","4,32 €","1,57 %","0,00","0,11 €","1,74 €","0,11 €","4,32 €","2,56 %","13,64","58,94","58,94"
27-sep-2016,Ordenadores,Sep. 2016,Martes,Castilla-La Mancha,Shopping - General,3.529,45,"0,00","8,37 €","1,28 %","0,00","0,19 €","2,37 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-jul-2016,Ordenadores,Jul. 2016,Miércoles,Aragón,Shopping - General,700,19,"0,00","2,24 €","2,71 %","0,00","0,12 €","3,20 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-ago-2016,Móviles,Ago. 2016,Martes,Comunidad Valenciana,Shopping - General,2.052,44,"0,00","3,69 €","2,14 %","0,00","0,08 €","1,80 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-nov-2016,Ordenadores,Nov. 2016,Domingo,Región de Murcia,Shopping - General,223,9,"0,00","0,63 €","4,04 %","0,00","0,07 €","2,83 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-nov-2016,Móviles,Nov. 2016,Martes,Castilla y León,Shopping - General,8.761,278,"0,00","30,75 €","3,17 %","0,00","0,11 €","3,51 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-jul-2016,Ordenadores,Jul. 2016,Viernes,Islas Baleares,Shopping - General,562,10,"0,00","2,50 €","1,78 %","0,00","0,25 €","4,45 €","0,25 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-oct-2016,Ordenadores,Oct. 2016,Lunes,Principado de Asturias,Shopping - General,1.070,29,"0,00","2,94 €","2,71 %","0,00","0,10 €","2,75 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-nov-2016,Tablets,Nov. 2016,Viernes,Principado de Asturias,Shopping - General,140,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-nov-2016,Tablets,Nov. 2016,Domingo,Andalucía,Shopping - General,6.441,109,"0,00","9,32 €","1,69 %","0,00","0,09 €","1,45 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-dic-2016,Móviles,Dic. 2016,Lunes,Principado de Asturias,Shopping - General,2.792,78,"0,00","6,80 €","2,79 %","0,00","0,09 €","2,44 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-oct-2016,Móviles,Oct. 2016,Sábado,Comunidad Valenciana,Shopping - General,6.416,241,"4,00","16,03 €","3,76 %","0,00","0,07 €","2,50 €","0,07 €","4,01 €","1,66 %","18,08","289,76","72,44"
30-dic-2016,Tablets,Dic. 2016,Viernes,Cataluña,Shopping - General,4.643,89,"3,00","10,54 €","1,92 %","0,00","0,12 €","2,27 €","0,12 €","3,51 €","3,37 %","16,11","169,82","56,61"
19-ago-2016,Tablets,Ago. 2016,Viernes,La Rioja,Shopping - General,57,1,"0,00","0,33 €","1,75 %","0,00","0,33 €","5,79 €","0,33 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-dic-2016,Tablets,Dic. 2016,Miércoles,Principado de Asturias,Shopping - General,458,11,"0,00","0,78 €","2,40 %","0,00","0,07 €","1,70 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-nov-2016,Tablets,Nov. 2016,Sábado,Cantabria,Shopping - General,392,3,"0,00","0,24 €","0,77 %","0,00","0,08 €","0,61 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-sep-2016,Móviles,Sep. 2016,Lunes,País Vasco,Shopping - General,497,3,"0,00","0,17 €","0,60 %","0,00","0,06 €","0,34 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
